w_early,w_late,n_cut,save_enabled,method,reversal_rate,tech_vulnerability,popularity_vulnerability,n_weeks,n_samples_per_week
0.475,0.45,4,True,daws_direct,0.35592205128205123,0.05507106598984772,0.0011203045685279189,197,10000
0.5,0.45,4,True,daws_direct,0.368748717948718,0.06018223350253807,0.0011050761421319798,197,10000
0.525,0.45,4,True,daws_direct,0.3819815384615385,0.06554720812182742,0.0010862944162436548,197,10000
0.55,0.45,4,True,daws_direct,0.3946302564102564,0.07072639593908629,0.001082233502538071,197,10000
0.3,0.2,5,True,daws_direct,0.3150353846153846,0.02162233502538071,0.0069507614213197965,197,10000
0.3,0.225,5,True,daws_direct,0.3115328205128205,0.023124873096446702,0.005586802030456853,197,10000
0.3,0.25,5,True,daws_direct,0.30904205128205126,0.024568527918781724,0.004569035532994924,197,10000
0.3,0.275,5,True,daws_direct,0.3071933333333334,0.02603147208121827,0.0037934010152284262,197,10000
0.3,0.3,5,True,daws_direct,0.3060184615384615,0.027388832487309646,0.0032319796954314722,197,10000
0.325,0.3,5,True,daws_direct,0.30837641025641027,0.029067512690355332,0.0031401015228426396,197,10000
0.325,0.325,5,True,daws_direct,0.3077974358974359,0.030454822335025382,0.0026593908629441625,197,10000
0.35,0.325,5,True,daws_direct,0.3117051282051282,0.03236192893401015,0.002606598984771574,197,10000
0.35,0.35,5,True,daws_direct,0.31158358974358974,0.03382131979695431,0.0022187817258883247,197,10000
0.375,0.35,5,True,daws_direct,0.3168066666666667,0.03592030456852792,0.0021746192893401014,197,10000
0.375,0.375,5,True,daws_direct,0.317254358974359,0.03739390862944163,0.0018487309644670052,197,10000
0.4,0.375,5,True,daws_direct,0.32393179487179485,0.0397243654822335,0.0018238578680203046,197,10000
